Row Name,Timer,Line
3621,287462,1
3622,287907,2
3623,288018,1
3624,288129,4
3625,288129,3
3626,288129,2
3627,288462,2
3628,288574,1
3629,288574,4
3630,288685,2
3631,288796,3
3632,289018,3
3633,289018,1
3634,289240,2
3635,289240,3
3636,289240,1
3637,289685,3
3638,289796,2
3639,289907,3
3640,289907,1
3641,289907,4
3642,290240,2
3643,290351,3
3644,290351,1
3645,290462,2
3646,290574,4
3647,290796,1
3648,290796,3
3649,291018,4
3650,291018,3
3651,291018,2
3652,291240,1
3653,291462,2
3654,291574,4
3655,291685,1
3656,291685,2
3657,291685,3
3658,291907,4
3659,292018,1
3660,292129,2
3661,292129,4
3662,292240,3
3663,292351,1
3664,292574,2
3665,292574,3
3666,292796,2
3667,292796,4
3668,292796,1
3669,293018,3
3670,293129,4
3671,293240,3
3672,293462,2
3673,293462,1
3674,293685,2
3675,293685,1
3676,293685,4
3677,293907,3
3678,294018,4
3679,294129,2
3680,294129,3
3681,294351,1
3682,294351,4
3683,294574,2
3684,294574,3
3685,294574,1
3686,294796,4
3687,295018,3
3688,295018,4
3689,295129,2
3690,295240,3
3691,295240,1
3692,295240,4
3693,295462,2
3694,295574,4
3695,295685,2
3696,295685,1
3697,295796,3
3698,295907,1
3699,295907,4
3700,296129,2
3701,296129,4
3702,296351,1
3703,296351,2
3704,296351,4
3705,296574,3
3706,296796,4
3707,296796,1
3708,296907,3
3709,297018,4
3710,297018,1
3711,297018,2
3712,297240,1
3713,297240,3
3714,297351,2
3715,297462,3
3716,297462,4
3717,297574,2
3718,297574,1
3719,297685,3
3720,297685,4
3721,297796,1
3722,297796,2
3723,297907,4
3724,297907,2
3725,298018,1
3726,298018,3
3727,298129,2
3728,298129,4
3729,298240,1
3730,298240,3
3731,298351,2
3732,298351,3
3733,298462,1
3734,298462,4
3735,298574,2
3736,298574,3
3737,298685,4
3738,298685,1
3739,298796,1
3740,298796,3
3741,298907,4
3742,298907,2
3743,299018,1
3744,299018,3
3745,299129,4
3746,299129,2
3747,299240,4
3748,299240,3
3749,299574,1
3750,299574,2
3751,299907,3
3752,299907,4
3753,299907,1
3754,300240,2
3755,300240,3
3756,300240,4
3757,300574,1
3758,300574,4
3759,300574,2
3760,301018,2
3761,301018,3
3762,301018,1
3763,301018,4
3764,304218,2
3765,304218,1
3766,304218,4
3767,304318,3
3768,304418,2
3769,304418,1
3770,304518,3
3771,304618,1
3772,304618,4
3773,304718,2
3774,304818,3
3775,304818,4
3776,304918,1
3777,305018,2
3778,305018,3
3779,305118,4
3780,305218,2
3781,305218,1
3782,305318,3
3783,305418,1
3784,305418,4
3785,305518,2
3786,305618,4
3787,305618,3
3788,305718,1
3789,305718,2
3790,305818,4
3791,305818,3
3792,305818,1
3793,305918,2
3794,306018,3
3795,306018,4
3796,306118,2
3797,306218,1
3798,306218,4
3799,306318,3
3800,306418,1
3801,306418,2
3802,306518,3
3803,306618,2
3804,306618,4
3805,306718,1
3806,306818,2
3807,306818,3
3808,306918,4
3809,307018,3
3810,307018,1
3811,307118,2
3812,307218,3
3813,307218,4
3814,307318,1
3815,307318,2
3816,307418,3
3817,307418,4
3818,307418,1
3819,307518,2
3820,307618,3
3821,307618,4
3822,307718,1
3823,307818,3
3824,307818,2
3825,307918,4
3826,308018,3
3827,308018,1
3828,308118,2
3829,308218,4
3830,308218,3
3831,308318,1
3832,308418,2
3833,308418,4
3834,308518,3
3835,308618,1
3836,308618,2
3837,308718,4
3838,308818,3
3839,308818,2
3840,308918,4
3841,308918,1
3842,309018,1
3843,309018,3
3844,309018,2
3845,309118,4
3846,309218,3
3847,309218,2
3848,309318,1
3849,309318,4
3850,309418,2
3851,309518,4
3852,309518,1
3853,309618,2
3854,309618,3
3855,309718,4
3856,309818,2
3857,309818,1
3858,309918,3
3859,309918,4
3860,310018,1
3861,310018,2
3862,310118,3
3863,310118,4
3864,310218,1
3865,310218,4
3866,310268,3
3867,310318,2
3868,310368,1
3869,310418,3
3870,310418,4
3871,310518,1
3872,310518,4
3873,310618,3
3874,310618,2
3875,310618,1
3876,310718,4
3877,310818,3
3878,310818,2
3879,310918,1
3880,311018,4
3881,311018,2
3882,311118,3
3883,311218,4
3884,311218,2
3885,311318,1
3886,311418,3
3887,311418,2
3888,311518,4
3889,311618,3
3890,311618,1
3891,311718,2
3892,311818,4
3893,311818,1
3894,311918,3
3895,312018,2
3896,312018,4
3897,312118,1
3898,312118,3
3899,312218,4
3900,312218,2
3901,312218,1
3902,312318,3
3903,312418,2
3904,312418,1
3905,312518,4
3906,312618,2
3907,312618,3
3908,312718,1
3909,312818,4
3910,312818,2
3911,312918,3
3912,313018,2
3913,313018,1
3914,313118,4
3915,313218,2
3916,313218,3
3917,313318,1
3918,313418,4
3919,313418,3
3920,313518,1
3921,313618,2
3922,313618,3
3923,313718,4
3924,313718,1
3925,313818,4
3926,313818,2
3927,313818,3
3928,313918,1
3929,314018,2
3930,314018,3
3931,314018,4
3932,314118,1
3933,314218,4
3934,314218,3
3935,314418,2
3936,314418,3
3937,314418,4
3938,314518,1
3939,314618,3
3940,314618,2
3941,314718,4
3942,314818,1
3943,314818,2
3944,314918,4
3945,314918,3
3946,315018,1
3947,315018,3
3948,315118,2
3949,315218,3
3950,315218,4
3951,315318,1
3952,315318,2
3953,315418,3
3954,315418,2
3955,315418,4
3956,315518,1
3957,315618,3
3958,315618,4
3959,315718,1
3960,315718,2
3961,315818,4
3962,315918,1
3963,315918,2
3964,316018,4
3965,316018,3
3966,316118,3
3967,316118,1
3968,316218,4
3969,316218,2
3970,316318,1
3971,316318,2
3972,316418,4
3973,316418,3
3974,316518,1
3975,316518,3
3976,316618,4
3977,316618,2
3978,316668,1
3979,316718,3
3980,316768,2
3981,316818,1
3982,316818,4
3983,316918,4
3984,316918,2
3985,317018,3
3986,317018,1
3987,317018,2
3988,317118,4
3989,317218,3
3990,317218,1
3991,317318,2
3992,317418,4
3993,317418,1
3994,317518,3
3995,317618,2
3996,317618,1
3997,317718,4
3998,317818,3
3999,317818,2
4000,317918,1
4001,318018,3
4002,318018,4
4003,318118,2
4004,318218,4
4005,318218,1
4006,318318,3
4007,318418,1
4008,318418,2
4009,318518,4
4010,318518,3
4011,318618,1
4012,318618,2
4013,318618,4
4014,318718,3
4015,318818,2
4016,318818,1
4017,318918,3
4018,319018,4
4019,319018,1
4020,319118,2
4021,319218,4
4022,319218,3
4023,319318,2
4024,319418,3
4025,319418,1
4026,319518,4
4027,319618,3
4028,319618,2
4029,319718,1
4030,319818,2
4031,319818,4
4032,319918,3
4033,320018,2
4034,320018,1
4035,320118,4
4036,320118,3
4037,320218,2
4038,320218,1
4039,320218,4
4040,320318,3
4041,320418,2
4042,320418,1
4043,320518,4
4044,320618,2
4045,320618,3
4046,320718,1
4047,320818,2
4048,320818,4
4049,320918,3
4050,321018,1
4051,321018,2
4052,321118,4
4053,321218,3
4054,321218,1
4055,321318,2
4056,321418,4
4057,321418,3
4058,321518,1
4059,321618,2
4060,321618,3
4061,321718,1
4062,321718,4
4063,321818,4
4064,321818,2
4065,321818,3
4066,321918,1
4067,322018,2
4068,322018,3
4069,322118,4
4070,322118,1
4071,322218,3
4072,322318,1
4073,322318,4
4074,322418,3
4075,322418,2
4076,322518,1
4077,322618,3
4078,322618,4
4079,322718,2
4080,322718,1
4081,322818,4
4082,322818,3
4083,322918,2
4084,322918,1
4085,323018,4
4086,323018,1
4087,323068,2
4088,323118,3
4089,323168,4
4090,323218,2
4091,323218,1
4092,323318,4
4093,323318,1
4094,323418,2
4095,323418,3
4096,323418,4
4097,323518,1
4098,323618,2
4099,323618,3
4100,323718,4
4101,323818,1
4102,323818,3
4103,323918,2
4104,324018,1
4105,324018,3
4106,324118,4
4107,324218,2
4108,324218,3
4109,324318,1
4110,324418,2
4111,324418,4
4112,324518,3
4113,324618,1
4114,324618,4
4115,324718,2
4116,324818,3
4117,324818,1
4118,324918,4
4119,324918,2
4120,325018,1
4121,325018,3
4122,325018,4
4123,325118,2
4124,325218,3
4125,325218,4
4126,325318,1
4127,325418,3
4128,325418,2
4129,325518,4
4130,325618,1
4131,325618,3
4132,325718,2
4133,325818,3
4134,325818,4
4135,325918,1
4136,326018,3
4137,326018,2
4138,326118,4
4139,326218,1
4140,326218,2
4141,326318,4
4142,326418,3
4143,326418,2
4144,326518,1
4145,326518,4
4146,326618,1
4147,326618,3
4148,326618,2
4149,326718,4
4150,326818,2
4151,326818,1
4152,326918,3
4153,327018,2
4154,327018,4
4155,327118,1
4156,327218,3
4157,327218,4
4158,327318,2
4159,327418,1
4160,327418,4
4161,327518,3
4162,327618,4
4163,327618,2
4164,327718,1
4165,327818,2
4166,327818,3
4167,327918,4
4168,328018,2
4169,328018,1
4170,328118,4
4171,328118,3
4172,328218,2
4173,328218,3
4174,328218,1
4175,328318,4
4176,328418,2
4177,328418,1
4178,328518,4
4179,328518,3
4180,328618,1
4181,328618,3
4182,328718,2
4183,328718,4
4184,328818,1
4185,328818,2
4186,328918,4
4187,328918,3
4188,328968,2
4189,329018,1
4190,329018,4
4191,329118,2
4192,329118,3
4193,329218,1
4194,329218,2
4195,329318,4
4196,329318,3
4197,329418,1
4198,329418,2
4199,329468,3
4200,329518,4
4201,329568,1
4202,329618,3
4203,329618,2
4204,329668,4
4205,329718,1
4206,329718,2
4207,329768,3
4208,329818,1
4209,329818,4
4210,329818,2
4211,329911,4
4212,330005,3
4213,330005,2
4214,330099,3
4215,330193,4
4216,330193,1
4217,330286,1
4218,330380,2
4219,330380,3
4220,330474,3
4221,330568,1
4222,330568,4
4223,330661,1
4224,330755,3
4225,330755,2
4226,330849,3
4227,330849,4
4228,330943,1
4229,330943,2
4230,331036,1
4231,331130,3
4232,331130,4
4233,331224,1
4234,331224,2
4235,331271,4
4236,331318,3
4237,331318,2
4238,331411,1
4239,331411,3
4240,331505,2
4241,331505,1
4242,331599,2
4243,331693,4
4244,331693,3
4245,331786,4
4246,331880,1
4247,331880,2
4248,331974,1
4249,332068,3
4250,332068,4
4251,332161,3
4252,332255,2
4253,332255,1
4254,332349,2
4255,332349,3
4256,332443,4
4257,332443,1
4258,332489,3
4259,332536,2
4260,332583,1
4261,332630,3
4262,332630,4
4263,332724,4
4264,332724,2
4265,332818,2
4266,332818,1
4267,332911,1
4268,332911,4
4269,333005,3
4270,333005,4
4271,333099,3
4272,333193,2
4273,333193,1
4274,333286,2
4275,333380,3
4276,333380,4
4277,333474,4
4278,333568,3
4279,333568,2
4280,333661,2
4281,333755,1
4282,333755,4
4283,333849,4
4284,333849,2
4285,333943,1
4286,333943,3
4287,334036,1
4288,334130,4
4289,334130,2
4290,334224,2
4291,334224,1
4292,334271,3
4293,334318,1
4294,334318,4
4295,334411,3
4296,334411,4
4297,334458,2
4298,334505,1
4299,334505,3
4300,334599,1
4301,334599,2
4302,334693,4
4303,334693,3
4304,334786,1
4305,334786,2
4306,334833,3
4307,334880,4
4308,334880,1
4309,334974,2
4310,334974,3
4311,335068,4
4312,335068,1
4313,335114,3
4314,335161,2
4315,335161,1
4316,335255,4
4317,335255,3
4318,335349,2
4319,335349,1
4320,335443,4
4321,335443,3
4322,335489,2
4323,335536,4
4324,335536,1
4325,335583,3
4326,335630,2
4327,335630,1
4328,335677,4
4329,335724,3
4330,335771,2
4331,335818,1
4332,335818,4
4333,335911,1
4334,336005,3
4335,336005,2
4336,336099,2
4337,336193,4
4338,336193,3
4339,336286,3
4340,336380,1
4341,336380,2
4342,336474,1
4343,336568,2
4344,336568,3
4345,336661,2
4346,336755,3
4347,336755,4
4348,336849,3
4349,336849,2
4350,336943,1
4351,336943,4
4352,337036,1
4353,337130,3
4354,337130,4
4355,337224,2
4356,337224,1
4357,337271,3
4358,337318,1
4359,337318,4
4360,337411,4
4361,337411,3
4362,337505,1
4363,337505,3
4364,337599,1
4365,337693,2
4366,337693,4
4367,337786,4
4368,337880,3
4369,337880,1
4370,337974,1
4371,338068,2
4372,338068,4
4373,338161,4
4374,338255,3
4375,338255,2
4376,338349,3
4377,338349,1
4378,338443,4
4379,338443,2
4380,338489,3
4381,338536,1
4382,338583,2
4383,338630,3
4384,338630,4
4385,338724,2
4386,338724,3
4387,338818,2
4388,338818,1
4389,338911,4
4390,339005,1
4391,339005,2
4392,339099,2
4393,339099,1
4394,339193,4
4395,339286,4
4396,339380,1
4397,339380,2
4398,339474,2
4399,339474,3
4400,339568,3
4401,339568,4
4402,339661,4
4403,339661,1
4404,339755,1
4405,339755,2
4406,339849,3
4407,339849,4
4408,339943,1
4409,339943,2
4410,340036,1
4411,340130,4
4412,340130,3
4413,340224,1
4414,340224,2
4415,340271,3
4416,340318,4
4417,340318,1
4418,340411,3
4419,340411,4
4420,340458,2
4421,340505,1
4422,340505,3
4423,340599,2
4424,340599,4
4425,340693,1
4426,340693,3
4427,340739,2
4428,340786,4
4429,340833,3
4430,340880,2
4431,340880,1
4432,340974,4
4433,340974,3
4434,341068,2
4435,341068,1
4436,341114,3
4437,341161,4
4438,341208,1
4439,341255,2
4440,341255,3
4441,341302,4
4442,341349,1
4443,341396,2
4444,341443,3
4445,341443,4
4446,341489,1
4447,341536,2
4448,341536,3
4449,341583,4
4450,341630,2
4451,341630,1
4452,341677,3
4453,341724,4
4454,341724,1
4455,341771,2
4456,341818,3
4457,341818,4
4458,341818,1
4459,341911,3
4460,342005,2
4461,342005,1
4462,342099,2
4463,342193,4
4464,342193,1
4465,342286,1
4466,342380,2
4467,342380,3
4468,342474,3
4469,342568,1
4470,342568,4
4471,342661,1
4472,342755,3
4473,342755,2
4474,342849,3
4475,342849,4
4476,342943,1
4477,342943,2
4478,343036,1
4479,343130,3
4480,343130,4
4481,343224,2
4482,343224,1
4483,343271,3
4484,343318,1
4485,343318,4
4486,343411,4
4487,343411,2
4488,343505,3
4489,343505,2
4490,343599,3
4491,343693,2
4492,343693,1
4493,343786,1
4494,343880,3
4495,343880,2
4496,343974,2
4497,344068,3
4498,344068,4
4499,344161,3
4500,344255,2
4501,344255,4
4502,344349,1
4503,344349,2
4504,344443,3
4505,344443,4
4506,344489,1
4507,344536,2
4508,344583,3
4509,344630,4
4510,344630,1
4511,344724,4
4512,344724,2
4513,344818,2
4514,344818,1
4515,344911,1
4516,344911,3
4517,345005,3
4518,345005,2
4519,345099,2
4520,345193,3
4521,345193,4
4522,345286,3
4523,345380,2
4524,345380,1
4525,345474,1
4526,345568,2
4527,345568,3
4528,345661,2
4529,345755,3
4530,345755,4
4531,345849,3
4532,345849,2
4533,345943,1
4534,345943,4
4535,346036,1
4536,346130,4
4537,346130,2
4538,346224,1
4539,346224,2
4540,346271,3
4541,346318,1
4542,346318,4
4543,346411,4
4544,346411,3
4545,346458,2
4546,346505,1
4547,346505,3
4548,346599,4
4549,346599,2
4550,346693,3
4551,346693,1
4552,346739,2
4553,346786,4
4554,346833,3
4555,346880,2
4556,346880,1
4557,346974,3
4558,346974,4
4559,347068,1
4560,347068,2
4561,347114,3
4562,347161,4
4563,347208,1
4564,347255,2
4565,347255,3
4566,347349,4
4567,347349,1
4568,347443,2
4569,347443,3
4570,347443,4
4571,347630,3
4572,347630,2
4573,347630,1
4574,347818,4
4575,347818,3
4576,347818,1
4577,347911,4
4578,348005,2
4579,348005,3
4580,348099,3
4581,348193,1
4582,348193,2
4583,348286,2
4584,348380,4
4585,348380,3
4586,348474,4
4587,348568,3
4588,348568,2
4589,348661,3
4590,348755,2
4591,348755,1
4592,348849,2
4593,348849,3
4594,348943,4
4595,348943,1
4596,349036,4
4597,349130,3
4598,349130,1
4599,349224,3
4600,349224,4
4601,349271,2
4602,349318,1
4603,349318,4
4604,349411,1
4605,349505,2
4606,349505,3
4607,349599,3
4608,349693,4
4609,349693,1
4610,349786,1
4611,349880,2
4612,349880,3
4613,349974,3
4614,350068,4
4615,350068,1
4616,350161,1
4617,350255,3
4618,350255,2
4619,350349,3
4620,350443,4
4621,350443,1
4622,350489,2
4623,350536,3
4624,350583,4
4625,350630,2
4626,350630,1
4627,350724,3
4628,350724,2
4629,350818,1
4630,350818,4
4631,350864,3
4632,350911,2
4633,350958,4
4634,351005,3
4635,351052,1
4636,351099,4
4637,351146,2
4638,351193,1
4639,351239,3
4640,351286,2
4641,351333,4
4642,351380,3
4643,351427,1
4644,351474,4
4645,351521,2
4646,351568,1
4647,351614,3
4648,351661,2
4649,351708,4
4650,351755,3
4651,351802,1
4652,351849,4
4653,351896,2
4654,351943,1
4655,351989,3
4656,352036,2
4657,352083,4
4658,352130,1
4659,352130,3
4660,352177,2
4661,352224,4
4662,352271,3
4663,352318,2
4664,352364,4
4665,352411,3
4666,352458,1
4667,352505,2
4668,352505,4
4669,352552,3
4670,352599,1
4671,352646,2
4672,352693,3
4673,352693,4
4674,352739,2
4675,352786,1
4676,352833,4
4677,352880,3
4678,352880,2
4679,352927,1
4680,352974,4
4681,353021,3
4682,353068,1
4683,353068,2
4684,353114,3
4685,353161,4
4686,353161,1
4687,353208,2
4688,353255,3
4689,353255,4
4690,353302,1
4691,353349,2
4692,353349,3
4693,353396,4
4694,353443,2
4695,353443,1
4696,353489,3
4697,353536,4
4698,353536,1
4699,353583,2
4700,353630,3
4701,353630,4
4702,353677,2
4703,353724,1
4704,353724,4
4705,353771,3
4706,353818,1
4707,353818,2
4708,353818,4
4709,353911,3
4710,354005,2
4711,354099,1
4712,354193,4
4713,354286,3
4714,354380,2
4715,354474,1
4716,354568,4
4717,354661,3
4718,354755,2
4719,354849,1
4720,354849,3
4721,354943,4
4722,355036,1
4723,355130,4
4724,355130,2
4725,355224,3
4726,355318,4
4727,355318,1
4728,355411,2
4729,355505,3
4730,355599,4
4731,355693,1
4732,355786,2
4733,355880,3
4734,355974,4
4735,356068,1
4736,356161,2
4737,356255,3
4738,356349,4
4739,356349,2
4740,356443,1
4741,356536,3
4742,356630,1
4743,356630,2
4744,356724,3
4745,356818,1
4746,356818,4
4747,356911,3
4748,357005,2
4749,357099,1
4750,357193,4
4751,357286,3
4752,357380,2
4753,357474,1
4754,357568,4
4755,357661,3
4756,357755,2
4757,357849,1
4758,357849,4
4759,357943,3
4760,358036,1
4761,358130,3
4762,358130,2
4763,358224,1
4764,358318,3
4765,358318,4
4766,358411,1
4767,358505,2
4768,358599,3
4769,358599,4
4770,358693,2
4771,358786,1
4772,358880,2
4773,358880,3
4774,358974,4
4775,359068,1
4776,359068,3
4777,359161,2
4778,359255,1
4779,359255,4
4780,359349,3
4781,359443,2
4782,359443,4
4783,359536,1
4784,359630,4
4785,359630,3
4786,359724,2
4787,359818,1
4788,359818,3
4789,359911,4
4790,360005,1
4791,360099,2
4792,360193,3
4793,360286,4
4794,360380,1
4795,360474,2
4796,360568,3
4797,360661,4
4798,360755,1
4799,360849,2
4800,360849,3
4801,360943,4
4802,361036,3
4803,361130,2
4804,361130,1
4805,361224,3
4806,361318,4
4807,361318,1
4808,361411,2
4809,361505,3
4810,361599,4
4811,361693,1
4812,361786,2
4813,361880,3
4814,361974,4
4815,362068,1
4816,362161,2
4817,362255,3
4818,362349,4
4819,362349,1
4820,362443,3
4821,362536,2
4822,362630,1
4823,362630,4
4824,362724,3
4825,362818,2
4826,362818,1
4827,362911,4
4828,363005,3
4829,363005,1
4830,363099,2
4831,363193,1
4832,363286,3
4833,363380,1
4834,363380,4
4835,363474,2
4836,363568,3
4837,363661,4
4838,363755,1
4839,363755,2
4840,363849,3
4841,363943,4
4842,363943,2
4843,364036,1
4844,364130,3
4845,364130,4
4846,364224,2
4847,364318,1
4848,364318,4
4849,364411,3
4850,364505,2
4851,364599,1
4852,364693,4
4853,364786,3
4854,364880,2
4855,364974,1
4856,365068,4
4857,365068,3
4858,365161,1
4859,365255,2
4860,365349,3
4861,365443,4
4862,365536,1
4863,365630,2
4864,365724,3
4865,365818,4
4866,365818,1
4867,365818,2
4868,365911,3
4869,366005,2
4870,366099,1
4871,366193,4
4872,366286,3
4873,366380,2
4874,366474,1
4875,366568,4
4876,366661,3
4877,366755,2
4878,366849,4
4879,366849,3
4880,366943,1
4881,367036,2
4882,367130,4
4883,367130,1
4884,367224,3
4885,367318,2
4886,367318,1
4887,367411,4
4888,367505,3
4889,367599,2
4890,367693,1
4891,367786,4
4892,367880,3
4893,367974,2
4894,368068,1
4895,368161,4
4896,368255,3
4897,368349,2
4898,368349,1
4899,368443,4
4900,368536,3
4901,368630,1
4902,368630,4
4903,368724,2
4904,368818,3
4905,368818,4
4906,368911,1
4907,369005,2
4908,369099,3
4909,369193,4
4910,369286,1
4911,369380,2
4912,369474,3
4913,369568,4
4914,369661,1
4915,369755,2
4916,369849,3
4917,369849,4
4918,369943,2
4919,370036,1
4920,370130,2
4921,370130,3
4922,370224,4
4923,370318,2
4924,370318,1
4925,370411,4
4926,370505,3
4927,370599,2
4928,370599,1
4929,370693,3
4930,370786,4
4931,370880,3
4932,370880,2
4933,370974,1
4934,371068,4
4935,371068,2
4936,371161,3
4937,371255,4
4938,371255,1
4939,371349,2
4940,371443,3
4941,371443,1
4942,371536,4
4943,371630,1
4944,371630,2
4945,371724,3
4946,371818,4
4947,371818,2
4948,371911,1
4949,372005,4
4950,372099,3
4951,372193,2
4952,372286,1
4953,372380,4
4954,372474,3
4955,372568,2
4956,372661,1
4957,372755,4
4958,372849,3
4959,372849,2
4960,372943,1
4961,373036,2
4962,373130,3
4963,373130,4
4964,373224,2
4965,373318,1
4966,373318,4
4967,373411,3
4968,373505,2
4969,373599,1
4970,373693,4
4971,373786,3
4972,373880,2
4973,373974,1
4974,374068,4
4975,374161,3
4976,374255,2
4977,374349,1
4978,374349,4
4979,374443,2
4980,374536,3
4981,374630,4
4982,374630,1
4983,374724,2
4984,374818,3
4985,374818,4
4986,374911,1
4987,375005,2
4988,375099,3
4989,375193,4
4990,375286,1
4991,375380,2
4992,375474,3
4993,375568,4
4994,375661,1
4995,375755,2
4996,375849,3
4997,375943,4
4998,376036,1
4999,376130,2
5000,376130,3
5001,376224,4
5002,376318,1
5003,376411,2
5004,376505,3
5005,376505,4
5006,376599,2
5007,376693,1
5008,376693,4
5009,376786,3
5010,376880,2
5011,376880,1
5012,376974,4
5013,377068,1
5014,377068,3
5015,377161,2
5016,377255,3
5017,377255,4
5018,377349,1
5019,377443,2
5020,377443,3
5021,377536,4
5022,377630,1
5023,377630,3
5024,377724,2
5025,377818,3
5026,377818,1
5027,377818,4
5028,378849,3
5029,379130,2
5030,379318,4
5031,380349,3
5032,380630,2
5033,380818,4
5034,381849,1
5035,382130,2
5036,382318,4
5037,382599,2
5038,382880,3
5039,383068,1
5040,383255,2
5041,383443,4
5042,383630,1
5043,383818,1
5044,384849,2
5045,385130,4
5046,385318,3
5047,386349,2
5048,386630,4
5049,386818,1
5050,387005,4
5051,387380,4
5052,387755,3
5053,387849,2
5054,387943,1
5055,388130,4
5056,388318,2
5057,389068,3
5058,389818,2
5059,389818,1
5060,389818,4
5061,390849,4
5062,391130,3
5063,391318,1
5064,392349,3
5065,392630,2
5066,392818,4
5067,393849,2
5068,394130,3
5069,394318,1
5070,394599,4
5071,394880,3
5072,395068,1
5073,395255,2
5074,395443,1
5075,395630,2
5076,395818,2
5077,396849,3
5078,397130,1
5079,397318,3
5080,398349,2
5081,398630,4
5082,398818,3
5083,400130,2
5084,400130,4
5085,400318,4
5086,400318,1
5087,400318,2
5088,400505,3
5089,400505,1
5090,400693,2
5091,400693,3
5092,400880,4
5093,400880,2
5094,401068,1
5095,401068,3
5096,401068,4
5097,401255,2
5098,401255,3
5099,401443,2
5100,401443,4
5101,401630,3
5102,401630,4
